Model-Year,Make,Model,Vehicle-Class,Engine-Size,Cylinders,Transmission,Fuel-Type,Fuel-Consumption-City,Fuel-Consumption-Hwy,Fuel-Consumption-Comb,CO2-Emissions
2019,MINI,Cooper S 5 Door,Subcompact,2,4,M6,Z,10.2,7.4,9,210
2019,MINI,Cooper S Clubman ALL4,Mid-size,2,4,AS8,Z,10.4,7.6,9.2,214
2019,MINI,Cooper S Clubman ALL4,Mid-size,2,4,M6,Z,11.4,7.7,9.7,227
2019,MINI,Cooper S Convertible,Minicompact,2,4,AS6,Z,9.4,7.2,8.4,197
2019,MINI,Cooper S Convertible,Minicompact,2,4,M6,Z,10.2,7.4,9,210
2019,MINI,Cooper S Countryman ALL4,Mid-size,2,4,AS8,Z,10.5,7.6,9.2,215
2019,MINI,Cooper S Countryman ALL4,Mid-size,2,4,M6,Z,11.3,7.8,9.7,228
2019,MINI,John Cooper Works 3 Door,Subcompact,2,4,AS6,Z,9.3,7.3,8.4,197
2019,MINI,John Cooper Works 3 Door,Subcompact,2,4,M6,Z,10.2,7.4,9,210
2019,MINI,John Cooper Works Clubman ALL4,Mid-size,2,4,AS8,Z,10.4,7.6,9.2,214
2019,MINI,John Cooper Works Clubman ALL4,Mid-size,2,4,M6,Z,11.4,7.7,9.7,227
2019,MINI,John Cooper Works Convertible,Minicompact,2,4,AS6,Z,9.4,7.2,8.4,197
2019,MINI,John Cooper Works Convertible,Minicompact,2,4,M6,Z,10.8,7.7,9.4,220
2019,MINI,John Cooper Works Countryman ALL4,Mid-size,2,4,AS8,Z,10.6,7.8,9.3,220
2019,MINI,John Cooper Works Countryman ALL4,Mid-size,2,4,M6,Z,11.3,7.8,9.7,228
2019,Mitsubishi,Eclipse Cross 4WD,SUV: Small,1.5,4,AV8,X,9.6,8.9,9.3,216
2019,Mitsubishi,Mirage,Compact,1.2,3,AV,X,6.6,5.6,6.2,143
2019,Mitsubishi,Mirage,Compact,1.2,3,M5,X,7.1,5.8,6.5,151
2019,Mitsubishi,Mirage G4,Compact,1.2,3,AV,X,6.9,5.7,6.4,148
2019,Mitsubishi,Mirage G4,Compact,1.2,3,M5,X,7.2,5.9,6.6,153
2019,Mitsubishi,Outlander 4WD,SUV: Small,2.4,4,AV6,X,9.9,8.1,9.1,212
2019,Mitsubishi,Outlander 4WD,SUV: Small,3,6,AS6,Z,12,8.8,10.6,246
2019,Mitsubishi,RVR,SUV: Small,2,4,AV6,X,9.7,7.8,8.8,206
2019,Mitsubishi,RVR 4WD,SUV: Small,2,4,AV6,X,10.1,8.2,9.2,213
2019,Mitsubishi,RVR 4WD,SUV: Small,2.4,4,AV6,X,10.3,8.3,9.4,218
2019,Nissan,370Z,Two-seater,3.7,6,AS7,Z,12.6,9.3,11.1,261
2019,Nissan,370Z,Two-seater,3.7,6,M6,Z,13.3,9.3,11.5,270
2019,Nissan,370Z Roadster,Two-seater,3.7,6,AS7,Z,13,9.7,11.5,271
2019,Nissan,370Z Roadster,Two-seater,3.7,6,M6,Z,13.6,9.7,11.8,279
2019,Nissan,Altima,Mid-size,2.5,4,AV,X,8.6,6.1,7.4,174
2019,Nissan,Altima SR/Platinum,Mid-size,2,4,AV,X,9.1,6.9,8.1,190
2019,Nissan,Altima SR/Platinum,Mid-size,2.5,4,AV,X,8.5,6.3,7.5,177
2019,Nissan,Altima AWD,Mid-size,2.5,4,AV,X,9.1,6.5,7.9,186
2019,Nissan,Altima AWD SR/Platinum,Mid-size,2.5,4,AV,X,9.3,6.7,8.1,190
2019,Nissan,Armada 4WD,SUV: Standard,5.6,8,AS7,X,17.7,12.9,15.5,364
2019,Nissan,Frontier,Pickup truck: Small,2.5,4,A5,X,13.7,10.7,12.3,290
2019,Nissan,Frontier,Pickup truck: Small,4,6,A5,X,14.7,10.3,12.7,299
2019,Nissan,Frontier 4WD,Pickup truck: Small,4,6,A5,X,15.8,11.5,13.9,326
2019,Nissan,Frontier 4WD,Pickup truck: Small,4,6,M6,X,15.1,11.5,13.5,317
2019,Nissan,GT-R,Subcompact,3.8,6,AM6,Z,14.2,10.7,12.6,295
2019,Nissan,Kicks,Mid-size,1.6,4,AV,X,7.7,6.6,7.2,169
2019,Nissan,Maxima,Mid-size,3.5,6,AV7,Z,11.6,7.9,9.9,233
2019,Nissan,Micra,Compact,1.6,4,A4,X,9,6.8,8,188
2019,Nissan,Micra,Compact,1.6,4,M5,X,8.7,6.8,7.9,186
2019,Nissan,Murano,Station wagon: Mid-size,3.5,6,AV7,X,11.7,8.3,10.2,240
2019,Nissan,Murano AWD,Station wagon: Mid-size,3.5,6,AV7,X,11.7,8.5,10.3,242
2019,Nissan,NV200 Cargo Van,Special purpose vehicle,2,4,AV,X,9.8,8.8,9.3,218
2019,Nissan,Pathfinder,SUV: Small,3.5,6,AV,X,11.6,8.5,10.2,240
2019,Nissan,Pathfinder 4WD,SUV: Small,3.5,6,AV,X,12.1,8.9,10.7,250
2019,Nissan,Pathfinder 4WD Platinum,SUV: Small,3.5,6,AV,X,12.4,9.2,11,259
2019,Nissan,Qashqai,Station wagon: Small,2,4,AV7,X,8.6,7.2,8,188
2019,Nissan,Qashqai,Station wagon: Small,2,4,M6,X,10.1,8.1,9.2,217
2019,Nissan,Qashqai AWD,Station wagon: Small,2,4,AV7,X,9.1,7.6,8.4,198
2019,Nissan,Rogue,SUV: Small,2.5,4,AV,X,9.1,7.1,8.2,192
2019,Nissan,Rogue AWD,SUV: Small,2.5,4,AV,X,9.6,7.5,8.7,204
2019,Nissan,Sentra,Mid-size,1.8,4,AV,X,8.1,6.3,7.3,172
2019,Nissan,Sentra,Mid-size,1.8,4,M6,X,8.8,6.6,7.8,183
2019,Nissan,Sentra (Turbo),Mid-size,1.6,4,AV7,Z,8.9,7.3,8.2,193
2019,Nissan,Sentra (Turbo),Mid-size,1.6,4,M6,Z,9.1,7.3,8.3,195
2019,Nissan,Sentra Nismo,Mid-size,1.6,4,AV7,Z,9.4,7.8,8.7,205
2019,Nissan,Sentra Nismo,Mid-size,1.6,4,M6,Z,9.5,7.6,8.7,204
2019,Nissan,Titan,Pickup truck: Standard,5.6,8,AS7,X,15,11.2,13.3,312
2019,Nissan,Titan 4WD,Pickup truck: Standard,5.6,8,AS7,X,15.2,11.1,13.4,315
2019,Nissan,Titan 4WD Pro-4X,Pickup truck: Standard,5.6,8,AS7,X,15.9,11.9,14.1,331
2019,Nissan,Versa,Mid-size,1.6,4,AV,X,7.6,6.2,7,164
2019,Nissan,Versa,Mid-size,1.6,4,M5,X,8.6,6.6,7.7,180
2019,Porsche,911 Carrera,Minicompact,3,6,AM7,Z,10.6,8,9.4,221
2019,Porsche,911 Carrera,Minicompact,3,6,M7,Z,11.8,8.1,10.1,237
2019,Porsche,911 Carrera Cabriolet,Minicompact,3,6,AM7,Z,10.8,8.3,9.7,227
2019,Porsche,911 Carrera Cabriolet,Minicompact,3,6,M7,Z,12,8.2,10.3,241
2019,Porsche,911 Carrera GTS,Minicompact,3,6,AM7,Z,11.5,9.1,10.4,243
2019,Porsche,911 Carrera GTS,Minicompact,3,6,M7,Z,13,8.9,11.2,260
2019,Porsche,911 Carrera GTS Cabriolet,Minicompact,3,6,AM7,Z,11.8,9.2,10.7,249
2019,Porsche,911 Carrera GTS Cabriolet,Minicompact,3,6,M7,Z,12.7,9,11,258
2019,Porsche,911 Carrera S,Minicompact,3,6,AM7,Z,10.8,8.3,9.7,226
2019,Porsche,911 Carrera S,Minicompact,3,6,M7,Z,12.1,8.3,10.3,242
2019,Porsche,911 Carrera S Cabriolet,Minicompact,3,6,AM7,Z,10.8,8.4,9.7,228
2019,Porsche,911 Carrera S Cabriolet,Minicompact,3,6,M7,Z,12.1,8.3,10.4,243
2019,Porsche,911 Carrera T,Minicompact,3,6,AM7,Z,11.9,9.1,10.6,248
2019,Porsche,911 Carrera T,Minicompact,3,6,M7,Z,14.6,9.4,12.3,286
2019,Porsche,911 Carrera 4,Minicompact,3,6,AM7,Z,10.7,8.3,9.6,225
2019,Porsche,911 Carrera 4,Minicompact,3,6,M7,Z,12.1,8.3,10.4,242
2019,Porsche,911 Carrera 4 Cabriolet,Minicompact,3,6,AM7,Z,11,8.4,9.8,230
2019,Porsche,911 Carrera 4 Cabriolet,Minicompact,3,6,M7,Z,12.2,8.5,10.5,246
2019,Porsche,911 Carrera 4 GTS,Minicompact,3,6,AM7,Z,11.8,9.2,10.6,248
2019,Porsche,911 Carrera 4 GTS,Minicompact,3,6,M7,Z,12.8,8.9,11,257
2019,Porsche,911 Carrera 4 GTS Cabriolet,Minicompact,3,6,AM7,Z,11.9,9.3,10.7,250
2019,Porsche,911 Carrera 4 GTS Cabriolet,Minicompact,3,6,M7,Z,12.9,9.1,11.2,260
2019,Porsche,911 Carrera 4S,Minicompact,3,6,AM7,Z,11.1,8.5,9.9,232
2019,Porsche,911 Carrera 4S,Minicompact,3,6,M7,Z,12.1,8.4,10.4,243
2019,Porsche,911 Carrera 4S Cabriolet,Minicompact,3,6,AM7,Z,11,8.5,9.9,231
2019,Porsche,911 Carrera 4S Cabriolet,Minicompact,3,6,M7,Z,12.2,8.5,10.5,246
2019,Porsche,911 GT2 RS,Two-seater,3.8,6,AM7,Z,15.3,11.2,13.5,315
2019,Porsche,911 GT3,Two-seater,4,6,AM7,Z,15.8,11.7,13.9,324
2019,Porsche,911 GT3,Two-seater,4,6,M6,Z,18,11.5,15.1,352
2019,Porsche,911 GT3 RS,Two-seater,4,6,AM7,Z,16.1,12.2,14.4,335
2019,Porsche,911 GT3 Touring,Two-seater,4,6,M6,Z,16.4,11.2,14.1,334
2019,Porsche,911 Speedster,Two-seater,4,6,M6,Z,17.4,12.4,15.1,350
2019,Porsche,911 Targa 4,Minicompact,3,6,AM7,Z,10.9,8.4,9.8,228
2019,Porsche,911 Targa 4,Minicompact,3,6,M7,Z,12.2,8.5,10.5,246
2019,Porsche,911 Targa 4 GTS,Minicompact,3,6,AM7,Z,12.1,9.2,10.8,251
2019,Porsche,911 Targa 4 GTS,Minicompact,3,6,M7,Z,13.2,9.2,11.4,266
2019,Porsche,911 Targa 4S,Minicompact,3,6,AM7,Z,11.1,8.6,10,233
2019,Porsche,911 Targa 4S,Minicompact,3,6,M7,Z,12.2,8.5,10.5,246
2019,Porsche,911 Turbo,Minicompact,3.8,6,AM7,Z,12.6,9.9,11.4,266
2019,Porsche,911 Turbo Cabriolet,Minicompact,3.8,6,AM7,Z,12.7,9.9,11.4,267
2019,Porsche,911 Turbo S,Minicompact,3.8,6,AM7,Z,12.6,9.9,11.4,266
2019,Porsche,911 Turbo S Cabriolet,Minicompact,3.8,6,AM7,Z,12.7,9.9,11.4,267
2019,Porsche,911 Turbo S Exclusive Cabriolet,Minicompact,3.8,6,AM7,Z,14.3,10.9,12.7,297
2019,Porsche,Boxster,Two-seater,2,4,AM7,Z,10.5,8,9.4,219
2019,Porsche,Boxster,Two-seater,2,4,M6,Z,11,8.3,9.8,229
2019,Porsche,Boxster GTS,Two-seater,2.5,4,AM7,Z,11.8,9.2,10.6,249
2019,Porsche,Boxster GTS,Two-seater,2.5,4,M6,Z,12.3,9.4,11,257
2019,Porsche,Boxster S,Two-seater,2.5,4,AM7,Z,11.1,8.4,9.9,231
2019,Porsche,Boxster S,Two-seater,2.5,4,M6,Z,12.1,9,10.7,249
2019,Porsche,Cayenne,SUV: Standard,3,6,AS8,Z,12.5,10,11.4,265
2019,Porsche,Cayenne S,SUV: Standard,2.9,6,AS8,Z,12.9,10.4,11.8,275
2019,Porsche,Cayenne Turbo,SUV: Standard,4,8,AS8,Z,15.6,12.4,14.1,329
2019,Porsche,Cayman,Two-seater,2,4,AM7,Z,10.5,8,9.4,219
2019,Porsche,Cayman,Two-seater,2,4,M6,Z,11,8.3,9.8,229
2019,Porsche,Cayman GTS,Two-seater,2.5,4,AM7,Z,11.8,9.2,10.6,249
2019,Porsche,Cayman GTS,Two-seater,2.5,4,M6,Z,12.3,9.4,11,257
2019,Porsche,Cayman S,Two-seater,2.5,4,AM7,Z,11.1,8.4,9.9,231
2019,Porsche,Cayman S,Two-seater,2.5,4,M6,Z,12.1,9,10.7,249
2019,Porsche,Macan,SUV: Small,2,4,AM7,Z,12.2,10.2,11.3,264
2019,Porsche,Macan S,SUV: Small,3,6,AM7,Z,12.9,10.2,11.7,272
2019,Porsche,Panamera,Full-size,3,6,AM8,Z,12.4,8.7,10.7,250
2019,Porsche,Panamera 4,Full-size,3,6,AM8,Z,12.4,9,10.9,253
2019,Porsche,Panamera 4 Executive,Full-size,3,6,AM8,Z,12.4,9,10.9,253
2019,Porsche,Panamera 4 ST,Full-size,3,6,AM8,Z,12.2,8.9,10.7,250
2019,Porsche,Panamera 4S,Full-size,2.9,6,AM8,Z,13.1,8.9,11.2,261
2019,Porsche,Panamera 4S Executive,Full-size,2.9,6,AM8,Z,13.1,8.9,11.2,261
2019,Porsche,Panamera 4S ST,Full-size,2.9,6,AM8,Z,13.1,9.8,11.6,273
2019,Porsche,Panamera GTS,Full-size,4,8,AM8,Z,14.5,10.2,12.6,295
2019,Porsche,Panamera GTS ST,Full-size,4,8,AM8,Z,15.7,10.5,13.4,313
2019,Porsche,Panamera Turbo,Full-size,4,8,AM8,Z,12.8,9.2,11.2,261
2019,Porsche,Panamera Turbo Executive,Full-size,4,8,AM8,Z,12.8,9.2,11.2,261
2019,Porsche,Panamera Turbo ST,Full-size,4,8,AM8,Z,13.4,10.1,11.9,279
2019,Ram,1500 eTorque,Pickup truck: Standard,3.6,6,A8,X,11.9,9.4,10.8,253
2019,Ram,1500 HFE eTorque,Pickup truck: Standard,3.6,6,A8,X,11.6,9,10.4,246
2019,Ram,1500,Pickup truck: Standard,5.7,8,A8,X,16.2,10.5,13.6,320
2019,Ram,1500 eTorque,Pickup truck: Standard,5.7,8,A8,X,14.1,10.3,12.4,290
2019,Ram,1500 4X4 eTorque,Pickup truck: Standard,3.6,6,A8,X,12.2,9.7,11.1,260
2019,Ram,1500 4X4,Pickup truck: Standard,5.7,8,A8,X,16.1,11,13.8,325
2019,Ram,1500 4X4 eTorque,Pickup truck: Standard,5.7,8,A8,X,14.3,11.1,12.9,302
2019,Ram,1500 Classic EcoDiesel,Pickup truck: Standard,3,6,A8,D,11.8,8.6,10.4,278
2019,Ram,1500 Classic FFV,Pickup truck: Standard,3.6,6,A8,X,13.9,9.6,11.9,280
2019,Ram,1500 Classic FFV,Pickup truck: Standard,3.6,6,A8,E,19.7,13.8,17,283
2019,Ram,1500 Classic,Pickup truck: Standard,5.7,8,A6,X,17,12,14.8,346
2019,Ram,1500 Classic,Pickup truck: Standard,5.7,8,A8,X,15.7,11,13.6,319
2019,Ram,1500 Classic 4X4 EcoDiesel,Pickup truck: Standard,3,6,A8,D,12.3,8.8,10.8,289
2019,Ram,1500 Classic 4X4 FFV,Pickup truck: Standard,3.6,6,A8,X,14.5,10.2,12.6,294
2019,Ram,1500 Classic 4X4 FFV,Pickup truck: Standard,3.6,6,A8,E,20.7,14.7,18,300
2019,Ram,1500 Classic 4X4,Pickup truck: Standard,5.7,8,A6,X,18.7,13.3,16.3,382
2019,Ram,1500 Classic 4X4,Pickup truck: Standard,5.7,8,A8,X,16.1,11.5,14,328
2019,Ram,ProMaster City,Special purpose vehicle,2.4,4,A9,X,11.2,8.3,9.9,232
2019,Rolls-Royce,Cullinan,Station wagon: Mid-size,6.7,12,AS8,Z,20,11.8,16.3,382
2019,Rolls-Royce,Dawn,Compact,6.6,12,AS8,Z,20.3,13,17,397
2019,Rolls-Royce,Ghost,Full-size,6.6,12,AS8,Z,20.3,13,17,397
2019,Rolls-Royce,Ghost EWB,Full-size,6.6,12,AS8,Z,20.3,13,17,397
2019,Rolls-Royce,Phantom,Full-size,6.7,12,AS8,Z,20,11.8,16.3,382
2019,Rolls-Royce,Phantom EWB,Full-size,6.7,12,AS8,Z,20,11.8,16.3,382
2019,Rolls-Royce,Wraith,Mid-size,6.6,12,AS8,Z,19.6,12.9,16.6,388
2019,Subaru,Ascent AWD,SUV: Standard,2.4,4,AV8,X,11.6,9,10.4,244
2019,Subaru,BRZ,Minicompact,2,4,AS6,Z,9.7,7.2,8.6,200
2019,Subaru,BRZ,Minicompact,2,4,M6,Z,11.2,8.3,9.9,231
2019,Subaru,Crosstrek AWD,SUV: Small,2,4,AV7,X,8.8,7.2,8.1,188
2019,Subaru,Crosstrek AWD,SUV: Small,2,4,M6,X,10.5,8.1,9.4,220
2019,Subaru,Forester AWD,SUV: Small,2.5,4,AV7,X,9,7.2,8.2,192
2019,Subaru,Impreza 4-Door AWD,Mid-size,2,4,AV7,X,8.3,6.4,7.5,174
2019,Subaru,Impreza 4-Door AWD,Mid-size,2,4,M5,X,10.1,7.5,8.9,209
2019,Subaru,Impreza 5-Door AWD,Station wagon: Small,2,4,AV7,X,8.4,6.6,7.6,177
2019,Subaru,Impreza 5-Door AWD,Station wagon: Small,2,4,M5,X,10.1,7.7,9,211
2019,Subaru,Legacy AWD,Mid-size,2.5,4,AV7,X,9.3,7,8.2,193
2019,Subaru,Legacy AWD,Mid-size,3.6,6,AV6,X,11.9,8.3,10.3,241
2019,Subaru,Outback AWD,SUV: Small,2.5,4,AV7,X,9.4,7.3,8.5,198
2019,Subaru,Outback AWD,SUV: Small,3.6,6,AV6,X,12,8.7,10.5,247
2019,Subaru,WRX AWD,Compact,2,4,AV8,Z,12.6,9.6,11.2,256
2019,Subaru,WRX AWD,Compact,2,4,M6,Z,11.3,8.5,10,235
2019,Subaru,WRX STI AWD,Compact,2.5,4,M6,Z,14.3,10.7,12.7,296
2019,Toyota,4Runner 4WD,SUV: Standard,4,6,AS5,X,14.3,11.9,13.2,308
2019,Toyota,4Runner 4WD (Part-Time 4WD),SUV: Standard,4,6,AS5,X,14.3,11.9,13.2,308
2019,Toyota,86,Minicompact,2,4,AS6,Z,9.9,7.3,8.7,204
2019,Toyota,86,Minicompact,2,4,M6,Z,11.3,8.3,9.9,232
2019,Toyota,Avalon,Mid-size,3.5,6,AS8,X,10.9,7.6,9.4,220
2019,Toyota,Camry,Mid-size,2.5,4,AS8,X,8.1,5.7,6.9,164
2019,Toyota,Camry LE/SE,Mid-size,2.5,4,AS8,X,8.4,6.1,7.4,173
2019,Toyota,Camry XLE/XSE,Mid-size,2.5,4,AS8,X,8.5,6.2,7.5,175
2019,Toyota,Camry,Mid-size,3.5,6,AS8,X,10.5,7.1,9,210
2019,Toyota,Camry XSE,Mid-size,3.5,6,AS8,X,10.7,7.4,9.2,215
2019,Toyota,Camry Hybrid LE,Mid-size,2.5,4,AV6,X,4.9,4.8,4.9,113
2019,Toyota,Camry Hybrid XLE/SE,Mid-size,2.5,4,AV6,X,5.3,5,5.1,121
2019,Toyota,C-HR,Compact,2,4,AS7,X,8.7,7.5,8.2,189
2019,Toyota,Corolla,Mid-size,1.8,4,AV,X,8.3,6.5,7.5,174
2019,Toyota,Corolla,Mid-size,1.8,4,AV7,X,8.3,6.7,7.6,178
2019,Toyota,Corolla,Mid-size,1.8,4,M6,X,8.5,6.6,7.6,178
2019,Toyota,Corolla LE Eco,Mid-size,1.8,4,AV,X,7.8,5.9,6.9,163
2019,Toyota,Corolla Hatchback,Compact,2,4,AV10,X,7.5,5.8,6.7,157
2019,Toyota,Corolla Hatchback,Compact,2,4,M6,X,8.4,6.3,7.5,174
2019,Toyota,Highlander,SUV: Small,3.5,6,AS8,X,11.8,8.7,10.3,243
2019,Toyota,Highlander AWD,SUV: Standard,3.5,6,AS8,X,12.1,9,10.6,250
2019,Toyota,Highlander AWD (Start/Stop System),SUV: Standard,3.5,6,AS8,X,12,8.9,10.6,248
2019,Toyota,Highlander AWD LE,SUV: Standard,3.5,6,AS8,X,11.7,8.8,10.4,242
2019,Toyota,Highlander Hybrid AWD,SUV: Standard,3.5,6,AV6,X,8.1,8.5,8.3,193
2019,Toyota,Prius,Mid-size,1.8,4,AV,X,4.4,4.6,4.4,105
2019,Toyota,Prius AWD,Mid-size,1.8,4,AV,X,4.5,4.9,4.7,109
2019,Toyota,Prius c,Compact,1.5,4,AV,X,4.9,5.5,5.1,120
2019,Toyota,RAV4,SUV: Small,2.5,4,AS8,X,8.8,6.7,7.8,183
2019,Toyota,RAV4 AWD,SUV: Small,2.5,4,AS8,X,9.2,7.1,8.3,190
2019,Toyota,RAV4 Hybrid AWD,SUV: Small,2.5,4,AV6,X,5.8,6.3,6,140
2019,Toyota,Sequoia 4WD,SUV: Standard,5.7,8,AS6,X,18.4,13.8,16.4,384
2019,Toyota,Sienna,Minivan,3.5,6,AS8,X,12.4,8.9,10.8,254
2019,Toyota,Sienna AWD,Minivan,3.5,6,AS8,X,13.4,9.6,11.7,274
2019,Toyota,Tacoma,Pickup truck: Small,2.7,4,AS6,X,12.1,10.1,11.2,263
2019,Toyota,Tacoma 4WD,Pickup truck: Small,2.7,4,AS6,X,12.7,10.6,11.7,274
2019,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6,AS6,X,13,10.5,11.9,278
2019,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6,M6,X,13.8,11.4,12.7,299
2019,Toyota,Tacoma 4WD D-Cab Off-Road,Pickup truck: Small,3.5,6,M6,X,13.8,11.7,12.9,300
2019,Toyota,Tundra,Pickup truck: Standard,5.7,8,AS6,X,17.7,13.6,15.9,371
2019,Toyota,Tundra 4WD,Pickup truck: Standard,4.6,8,AS6,X,16.8,13.1,14.9,354
2019,Toyota,Tundra 4WD,Pickup truck: Standard,5.7,8,AS6,X,18,14.1,16.3,382
2019,Toyota,Yaris,Compact,1.5,4,AS6,X,7.3,5.8,6.6,155
2019,Toyota,Yaris (SIL),Compact,1.5,4,M6,X,7.8,6,6.8,164
2019,Toyota,Yaris Hatchback,Compact,1.5,4,A4,X,7.9,6.8,7.4,173
2019,Toyota,Yaris Hatchback,Compact,1.5,4,M5,X,7.8,6.5,7.2,169
2019,Volkswagen,Arteon 4MOTION,Full-size,2,4,AS8,Z,12,8.6,10.4,244
2019,Volkswagen,Atlas,SUV: Small,2,4,AS8,X,11.6,9.1,10.5,245
2019,Volkswagen,Atlas 4MOTION,SUV: Standard,3.6,6,AS8,X,13.8,10.2,12.2,286
2019,Volkswagen,Beetle,Compact,2,4,AS6,X,9,7.1,8.2,191
2019,Volkswagen,Beetle Convertible,Subcompact,2,4,AS6,X,9,7.1,8.2,191
2019,Volkswagen,Golf,Compact,1.4,4,AS8,X,8.1,6.4,7.4,172
2019,Volkswagen,Golf,Compact,1.4,4,M6,X,8.2,6.3,7.4,172
2019,Volkswagen,Golf GTI,Compact,2,4,AM7,X,9.6,7.5,8.6,202
2019,Volkswagen,Golf GTI,Compact,2,4,M6,X,9.8,7.3,8.7,203
2019,Volkswagen,Golf R,Compact,2,4,AM7,Z,10.2,7.9,9.2,213
2019,Volkswagen,Golf R,Compact,2,4,M6,Z,11.4,8.2,9.9,232
2019,Volkswagen,Golf Alltrack,Station wagon: Small,1.8,4,AM6,X,10.7,8,9.4,220
2019,Volkswagen,Golf Alltrack,Station wagon: Small,1.8,4,M6,X,11.1,7.8,9.6,225
2019,Volkswagen,Golf SportWagen,Station wagon: Small,1.4,4,AS8,X,8.6,6.5,7.6,178
2019,Volkswagen,Golf SportWagen,Station wagon: Small,1.4,4,M6,X,8.2,6.3,7.4,172
2019,Volkswagen,Golf SportWagen 4MOTION,Station wagon: Small,1.8,4,AM6,X,10.8,8.1,9.6,224
2019,Volkswagen,Golf SportWagen 4MOTION,Station wagon: Small,1.8,4,M6,X,10.8,7.6,9.3,218
2019,Volkswagen,Jetta,Compact,1.4,4,AS8,X,7.8,5.9,7,163
2019,Volkswagen,Jetta,Compact,1.4,4,M6,X,7.9,5.9,7,163
2019,Volkswagen,Jetta GLI,Compact,2,4,AM7,X,9.3,7.2,8.4,196
2019,Volkswagen,Jetta GLI,Compact,2,4,M6,X,9.6,7.3,8.5,200
2019,Volkswagen,Passat,Mid-size,2,4,AS6,X,9.3,6.5,8.1,188
2019,Volkswagen,Tiguan,SUV: Small,2,4,AS8,X,10.7,8,9.5,221
2019,Volkswagen,Tiguan 4MOTION,SUV: Small,2,4,AS8,X,11.1,8.1,9.8,228
2019,Volvo,S60 T5,Compact,2,4,AS8,Z,9.9,6.6,8.4,197
2019,Volvo,S60 T6 AWD,Compact,2,4,AS8,Z,11.1,7.3,9.4,218
2019,Volvo,S90 T5 AWD,Mid-size,2,4,AS8,Z,10.6,7.4,9.2,215
2019,Volvo,S90 T6 AWD,Mid-size,2,4,AS8,Z,11.1,7.3,9.4,219
2019,Volvo,V60 T5,Station wagon: Small,2,4,AS8,Z,9.9,6.6,8.4,197
2019,Volvo,V60 T6 AWD,Station wagon: Small,2,4,AS8,Z,11.1,7.3,9.4,219
2019,Volvo,V60 CC T5 AWD,Station wagon: Small,2,4,AS8,Z,10.8,7.6,9.3,218
2019,Volvo,V90 T6 AWD,Station wagon: Mid-size,2,4,AS8,Z,11.1,7.3,9.4,219
2019,Volvo,V90 CC T6 AWD,Station wagon: Mid-size,2,4,AS8,Z,11.6,8.1,10,233
2019,Volvo,XC40 T5 AWD,SUV: Small,2,4,AS8,Z,10.3,7.5,9,211
2019,Volvo,XC60 T5 AWD,SUV: Small,2,4,AS8,Z,11.3,8.5,10,233
2019,Volvo,XC60 T6 AWD,SUV: Small,2,4,AS8,Z,11.8,8.6,10.4,242
2019,Volvo,XC90 T5 AWD,SUV: Standard,2,4,AS8,Z,11.3,8.5,10,233
2019,Volvo,XC90 T6 AWD,SUV: Standard,2,4,AS8,Z,12.1,8.9,10.7,250
